road_length,density,velocity,std,std_error,ci_lower,ci_upper,n_samples
32,0.1,1.8125,0,0,1.8125,1.8125,1
32,0.2,1.8125,0,0,1.8125,1.8125,1
32,0.3,1.8009742647058826,0,0,1.8009742647058826,1.8009742647058826,1
32,0.4,1.5856805293005671,0,0,1.5856805293005671,1.5856805293005671,1
32,0.5,1.2973317792338708,0,0,1.2973317792338708,1.2973317792338708,1
32,0.6,1.0789106805293005,0,0,1.0789106805293005,1.0789106805293005,1
32,0.7,0.9111071107110711,0,0,0.9111071107110711,0.9111071107110711,1
32,0.8,0.6355210302457467,0,0,0.6355210302457467,0.6355210302457467,1
32,0.9,0.2704319518342201,0,0,0.2704319518342201,0.2704319518342201,1
128,0.1,1.9527799138726547,0,0,1.9527799138726547,1.9527799138726547,1
128,0.2,1.950382574592433,0,0,1.950382574592433,1.950382574592433,1
128,0.3,1.923566466728186,0,0,1.923566466728186,1.923566466728186,1
128,0.4,1.6440974892340818,0,0,1.6440974892340818,1.6440974892340818,1
128,0.5,1.325532880167323,0,0,1.325532880167323,1.325532880167323,1
128,0.6,1.100369739068027,0,0,1.100369739068027,1.100369739068027,1
128,0.7,0.873006744880921,0,0,0.873006744880921,0.873006744880921,1
128,0.8,0.5451019358683533,0,0,0.5451019358683533,0.5451019358683533,1
128,0.9,0.23546351674641147,0,0,0.23546351674641147,0.23546351674641147,1
