road_length,density,velocity,std,std_error,ci_lower,ci_upper,n_samples
32,0.1,1.7797564627994955,0.04630635438902141,0.032743537200504484,1.363710375334905,2.1958025502640863,2
32,0.2,1.4618108065532451,0.49594941355008265,0.3506891934467548,-2.994117884235462,5.917739497341953,2
32,0.3,0.9101588760504203,1.2598032042072147,0.8908153886554624,-10.408723834570214,12.229041586671055,2
32,0.4,0.7934989366729679,1.120313952156269,0.7921815926275991,-9.272122567686152,10.859120441032088,2
32,0.5,0.6492266255040322,0.9165590982486375,0.6481051537298386,-7.585730148524093,8.884183399532159,2
32,0.6,0.5396686620457887,0.7626033759408256,0.5392420184835118,-6.312050827292613,7.391388151384191,2
32,0.7,0.45555355535553554,0.6442500163710809,0.45555355535553554,-5.332803187401451,6.243910298112523,2
32,0.8,0.3183054702268431,0.44861054717451,0.31721556001890355,-3.712300380955309,4.348911321408995,2
64,0.1,1.5877442617866007,0.45043513467504404,0.3185057382133994,-2.459254857681296,5.634743381254497,2
64,0.2,1.4921937984496123,0.585407674551635,0.4139457364341086,-3.76748547845533,6.751873075354555,2
64,0.3,1.01973697809012,1.237716392028715,0.8751976539892516,-10.100703598342367,12.140177554522609,2
64,0.4,0.8264910478995504,1.1306570019814899,0.7994952332971631,-9.332059072175747,10.985041167974847,2
64,0.5,0.6583395337301589,0.9229074142476077,0.6525940910218254,-7.633654596578957,8.950333664039274,2
64,0.6,0.5546141871641174,0.7655763674008895,0.5413442409053326,-6.323816570667457,7.433044944995691,2
64,0.7,0.4579878642926743,0.6266881827694474,0.4431354637257507,-5.172582063780492,6.08855779236584,2
64,0.8,0.28959875406913654,0.40936540501264307,0.2894650538676174,-3.388403484415155,3.9676009925534284,2
128,0.1,1.9159777760689018,0.05204608240639072,0.036802137803752744,1.448362278396032,2.3835932737417718,2
128,0.2,1.2153298984927714,1.039521463598779,0.7350526760996614,-8.124399896091834,10.555059693077375,2
128,0.3,0.9821513252332614,1.3313620609255086,0.9414151414949244,-10.979662204578439,12.94396485504496,2
128,0.4,0.833544486311904,1.1462950497547828,0.8105530029221778,-9.465507918547129,11.132596891170937,2
128,0.5,0.6962686854084646,0.8899139585437621,0.6292641947588583,-7.299291006503669,8.691828377320599,2
128,0.6,0.5617869546829344,0.7616710781380622,0.5385827843850924,-6.281556171231713,7.405130080597582,2
128,0.7,0.439656659196766,0.6128495684300749,0.433350085684155,-5.066578252056499,5.945891570450031,2
128,0.8,0.2807713195432351,0.3738199425574213,0.26433061632511823,-3.077867609590997,3.6394102486774673,2
256,0.1,1.7156628178615194,0.36763148257662814,0.2599547143075978,-1.5873750043315322,5.018700640054571,2
256,0.2,1.165625718060662,1.1411314121091045,0.8069017597273285,-9.08703324322211,11.418284679343435,2
256,0.3,1.1092591528799018,1.17850047007223,0.8333256740196077,-9.479147473338505,11.69766577909831,2
256,0.4,0.9217762666590075,1.0792096404415632,0.763116455078125,-8.774537649303936,10.61809018262195,2
256,0.5,0.7255485983455882,0.9049258066118994,0.6398791743259803,-7.404887197219441,8.855984393910617,2
256,0.6,0.6207134172028186,0.7201148840196405,0.509198117723652,-5.849262117999756,7.090688952405393,2
256,0.7,0.4732286469275211,0.5424904470592788,0.38359867384453783,-4.400854639565016,5.347311933420058,2
256,0.8,0.29415929457720585,0.31804572786497526,0.2248922909007353,-2.5633681972527813,3.151686786407193,2
