road_length,density,velocity,std,std_error,ci_lower,ci_upper,n_samples,normality_p_value
8,0.7,0.0,0.0,0.0,0.0,0.0,25,1.0
8,0.8,0.0,0.0,0.0,0.0,0.0,25,1.0
16,0.7,0.0,0.0,0.0,0.0,0.0,25,1.0
16,0.8,0.0,0.0,0.0,0.0,0.0,25,1.0
32,0.7,0.0,0.0,0.0,0.0,0.0,25,1.0
32,0.8,0.0,0.0,0.0,0.0,0.0,25,1.0
64,0.7,0.0,0.0,0.0,0.0,0.0,25,1.0
64,0.8,0.0,0.0,0.0,0.0,0.0,25,1.0
