road_length,density,velocity,std,std_error,ci_lower,ci_upper,n_samples,normality_p_value
256,0.35,1.8472488948704484,0.003545440149677706,0.0007090880299355412,1.845785409105397,1.8487123806355,25,0.2210687274264782
256,0.4,1.6843537166819855,0.0022078275435668906,0.0004415655087133781,1.6834423702636874,1.6852650631002837,25,0.9801285896050066
256,0.45,1.5152131927423746,0.0020295453852524634,0.0004059090770504927,1.5143754375820984,1.516050947902651,25,0.9255289776600923
256,0.5,1.368219255514706,0.0020611668368775574,0.0004122333673755115,1.3673684476607246,1.3690700633686872,25,0.21208573916393333
256,0.55,1.2427575687945633,0.0018218344799849856,0.0003643668959969971,1.2420055524820102,1.2435095851071165,25,0.8673601792714051
256,0.6,1.1285807291666665,0.0020832764793664704,0.00041665529587329406,1.127720794900819,1.129440663432514,25,0.12671839160799694
256,0.65,1.0065984987745098,0.0019081910027907137,0.00038163820055814275,1.0058108362413156,1.007386161307704,25,0.7649757368556553
256,0.7,0.8568407628676469,0.0015346455608618139,0.00030692911217236276,0.8562072923145125,0.8574742334207812,25,0.5191386949024894
256,0.75,0.6864706239787581,0.0016349221943825912,0.00032698443887651824,0.6857957612656861,0.6871454866918302,25,0.06972738573520895
256,0.8,0.5199151012944241,0.0013503493435486063,0.00027006986870972124,0.519357704480855,0.5204724981079931,25,0.8647898561558046
256,0.85,0.3656088793973472,0.0011594429768720525,0.0002318885953744105,0.36513028485889604,0.3660874739357984,25,0.2138729616592108
256,0.9,0.22803363289760348,0.0005148013603888282,0.00010296027207776565,0.22782113334015736,0.2282461324550496,25,0.5967361405483429
256,0.95,0.10662102521929824,0.0002171224810929088,4.342449621858176e-05,0.10653140146401328,0.1067106489745832,25,0.19266699047435729
