road_length,density,rotary_method,velocity,std,std_error,ci_lower,ci_upper,n_samples,n_gridlocked,normality_p_value
128,0.15,0,1.4630515996718623,0.015559870988280468,0.0031119741976560937,1.4566288006014962,1.4694743987422283,25,0,0.018838556857202
128,0.2,0,0.6997910380232005,0.502090684903185,0.100418136980637,0.4925381895474983,0.9070438864989028,25,8,1.1946281113286228e-05
128,0.25,0,0.1870893231793432,0.1071405979810213,0.02142811959620426,0.14286385796634404,0.23131478839234237,25,7,5.163455018485005e-05
128,0.3,0,0.09945799715832732,0.08679988640955484,0.01735997728191097,0.06362876501629615,0.13528722930035847,25,20,0.0025779649654465676
128,0.35,0,0.06077029348495591,0.047042690354509885,0.009408538070901976,0.04135202529339885,0.08018856167651298,25,25,0.11565893986740956
128,0.4,0,0.05408329773252286,0.016392209508451782,0.0032784419016903565,0.04731692620724309,0.06084966925780262,25,25,0.8932014602680067
128,0.45,0,0.026660350270840256,0.011844594842768653,0.0023689189685537305,0.021771141819028877,0.03154955872265164,25,25,0.39780327223885315
128,0.5,0,0.016512257898424164,0.012893475389536247,0.0025786950779072494,0.011190092836254134,0.021834422960594194,25,25,0.024362739953328483
128,0.55,0,0.020649431443858637,0.006996291303668578,0.0013992582607337157,0.017761504332184194,0.02353735855553308,25,25,0.5916081718203677
128,0.6,0,0.031368507693184104,0.02029388930010623,0.0040587778600212465,0.022991601905918597,0.03974541348044961,25,25,0.2756897866343696
128,0.65,0,0.012584366951182148,0.006254835943205553,0.0012509671886411105,0.010002497569901911,0.015166236332462385,25,25,0.44433138861461524
128,0.7,0,0.004816512917525508,0.004465215939128047,0.0008930431878256094,0.0029733623667005304,0.006659663468350486,25,25,0.0033978484238754263
128,0.75,0,0.007054895387274203,0.004378634974584874,0.0008757269949169748,0.00524748370208623,0.008862307072462177,25,25,0.05156848206224232
128,0.8,0,0.006536740140232005,0.0024855024482913373,0.0004971004896582675,0.005510775154641722,0.007562705125822288,25,25,0.05801947184686018
128,0.85,0,0.004923048909251135,0.0027962285097694706,0.0005592457019538941,0.0037688225093918397,0.00607727530911043,25,25,0.19530262317054323
128,0.9,0,0.0023500090894063457,0.002097152902372733,0.0004194305804745466,0.001484346917662123,0.0032156712611505684,25,25,0.005549966106847511
128,0.95,0,0.0018735401311721987,0.0009620693237307799,0.00019241386474615598,0.0014764174324853187,0.0022706628298590787,25,25,0.7957662771738241
256,0.05,0,1.9687710784313726,0.0014617728360680608,0.00029235456721361217,1.968167688260615,1.9693744686021302,25,0,0.027092510669258076
256,0.1,0,1.6978725784583841,0.47454155406302145,0.09490831081260429,1.501991452285705,1.8937537046310633,25,3,3.65919190642388e-07
256,0.15,0,1.0011577681635446,0.5376723885021305,0.1075344777004261,0.7792175143122146,1.2230980220148746,25,8,3.0642513527051776e-05
256,0.2,0,0.58216708537597,0.2855413070257678,0.05710826140515356,0.46430142680479647,0.7000327439471434,25,14,0.4341718025246383
256,0.25,0,0.36426803077849557,0.0569482101141114,0.01138964202282228,0.3407609649901346,0.38777509656685655,25,5,0.07679257297699936
256,0.3,0,0.16118091542209786,0.09544797603520297,0.019089595207040594,0.12178192733222562,0.2005799035119701,25,23,0.1433349175297346
256,0.35,0,0.2595172784700352,0.09411396857948437,0.018822793715896874,0.22066894159397468,0.29836561534609574,25,8,0.05413252133484289
256,0.4,0,0.126831637959782,0.06537547715615033,0.013075095431230066,0.09984596730611717,0.15381730861344683,25,17,0.24355179247223602
256,0.45,0,0.15358139562024525,0.05610390891368423,0.011220781782736847,0.13042284023851278,0.17673995100197773,25,14,0.0038570924326290002
256,0.5,0,0.1047160600909205,0.04735053201756392,0.009470106403512785,0.08517072110624616,0.12426139907559486,25,22,0.6423017263403592
256,0.55,0,0.09411487279094961,0.02344336714870387,0.004688673429740773,0.0844379264433641,0.10379181913853512,25,17,0.0007026118019153812
256,0.6,0,0.08888875224923222,0.03371718321077327,0.006743436642154654,0.07497098306305953,0.1028065214354049,25,25,0.0007645711130054501
256,0.65,0,0.05666017495279102,0.03240240286492724,0.0064804805729854476,0.04328512041954802,0.07003522948603402,25,21,0.6170279946317444
256,0.7,0,0.059189578737226994,0.0224546244470211,0.00449092488940422,0.04992076531760614,0.06845839215684785,25,17,0.34345882816241496
256,0.75,0,0.030851801889596152,0.024264914664602538,0.004852982932920508,0.02083573739473618,0.04086786638445612,25,19,0.035931682634539414
256,0.8,0,0.03846059135273057,0.012908438986777081,0.002581687797355416,0.03313224962119611,0.04378893308426503,25,24,0.32838418289193716
256,0.85,0,0.02342370521395677,0.012297313867970226,0.002459462773594045,0.018347623533158355,0.028499786894755182,25,22,0.16582993026177498
256,0.9,0,0.01693042159930463,0.007838445399076506,0.0015676890798153012,0.013694870362393875,0.020165972836215386,25,22,0.07452241779963974
256,0.95,0,0.00997995701377286,0.001921919232332014,0.0003843838464664028,0.009186627745937806,0.010773286281607916,25,16,0.018320831554964806
