road_length,density,velocity,std,std_error,ci_lower,ci_upper,n_samples
32,0.05,1.767171717171717,0,0,1.767171717171717,1.767171717171717,1
32,0.1,1.4076923076923076,0,0,1.4076923076923076,1.4076923076923076,1
32,0.15,0.025409663865546217,0,0,0.025409663865546217,0.025409663865546217,1
32,0.2,1.06088531821046,0,0,1.06088531821046,1.06088531821046,1
32,0.25,0.4732673891129032,0,0,0.4732673891129032,0.4732673891129032,1
32,0.3,0.024737394957983196,0,0,0.024737394957983196,0.024737394957983196,1
32,0.35,0.004798343536190133,0,0,0.004798343536190133,0.004798343536190133,1
32,0.4,0.00129174543163201,0,0,0.00129174543163201,0.00129174543163201,1
32,0.45,0.0013301596191542986,0,0,0.0013301596191542986,0.0013301596191542986,1
32,0.5,0.0008852066532258065,0,0,0.0008852066532258065,0.0008852066532258065,1
32,0.55,0.0006802818515123739,0,0,0.0006802818515123739,0.0006802818515123739,1
32,0.6,0.0009294265910523,0,0,0.0009294265910523,0.0009294265910523,1
32,0.65,0.0009414986428848391,0,0,0.0009414986428848391,0.0009414986428848391,1
32,0.7,0.0007425742574257426,0,0,0.0007425742574257426,0.0007425742574257426,1
32,0.75,0.0010542674731182796,0,0,0.0010542674731182796,0.0010542674731182796,1
32,0.8,0.0011302772526780088,0,0,0.0011302772526780088,0.0011302772526780088,1
32,0.85,0.0014436619718309859,0,0,0.0014436619718309859,0.0014436619718309859,1
32,0.9,0.0004988098571828619,0,0,0.0004988098571828619,0.0004988098571828619,1
32,0.95,0.00029347393553521694,0,0,0.00029347393553521694,0.00029347393553521694,1
64,0.05,1.878582506203474,0,0,1.878582506203474,1.878582506203474,1
64,0.1,1.8348480148883375,0,0,1.8348480148883375,1.8348480148883375,1
64,0.15,0.6712949565936338,0,0,0.6712949565936338,0.6712949565936338,1
64,0.2,0.9796085271317828,0,0,0.9796085271317828,0.9796085271317828,1
64,0.25,0.1048859126984127,0,0,0.1048859126984127,0.1048859126984127,1
64,0.3,0.03788368127325341,0,0,0.03788368127325341,0.03788368127325341,1
64,0.35,0.016677002126151665,0,0,0.016677002126151665,0.016677002126151665,1
64,0.4,0.046006433111145564,0,0,0.046006433111145564,0.046006433111145564,1
64,0.45,0.03657330852969546,0,0,0.03657330852969546,0.03657330852969546,1
64,0.5,0.029234871031746035,0,0,0.029234871031746035,0.029234871031746035,1
64,0.55,0.022788190529875983,0,0,0.022788190529875983,0.022788190529875983,1
64,0.6,0.004204991732120711,0,0,0.004204991732120711,0.004204991732120711,1
64,0.65,0.00023490413049699513,0,0,0.00023490413049699513,0.00023490413049699513,1
64,0.7,0.009452785897776598,0,0,0.009452785897776598,0.009452785897776598,1
64,0.75,0.0014338417658730155,0,0,0.0014338417658730155,0.0014338417658730155,1
64,0.8,0.0010633041388931948,0,0,0.0010633041388931948,0.0010633041388931948,1
64,0.85,0.008915870294718412,0,0,0.008915870294718412,0.008915870294718412,1
64,0.9,0.006517395797450911,0,0,0.006517395797450911,0.006517395797450911,1
64,0.95,0.0030395372364728146,0,0,0.0030395372364728146,0.0030395372364728146,1
