road_length,density,velocity,std,std_error,ci_lower,ci_upper,n_samples
8,0.05,1.2,0,0,1.2,1.2,1
8,0.1,1.2000000000000002,0,0,1.2000000000000002,1.2000000000000002,1
8,0.15,1.1298507462686567,0,0,1.1298507462686567,1.1298507462686567,1
8,0.2,0.9718435754189945,0,0,0.9718435754189945,0.9718435754189945,1
8,0.25,0.8348214285714286,0,0,0.8348214285714286,0.8348214285714286,1
8,0.3,0.5171322160148977,0,0,0.5171322160148977,0.5171322160148977,1
8,0.35,0.17266347687400319,0,0,0.17266347687400319,0.17266347687400319,1
8,0.4,0.0,0,0,0.0,0.0,1
8,0.45,0.0,0,0,0.0,0.0,1
8,0.5,0.0,0,0,0.0,0.0,1
8,0.55,0.0,0,0,0.0,0.0,1
8,0.6,0.0,0,0,0.0,0.0,1
8,0.65,0.0,0,0,0.0,0.0,1
8,0.7,0.0,0,0,0.0,0.0,1
8,0.75,0.0,0,0,0.0,0.0,1
8,0.8,0.0,0,0,0.0,0.0,1
8,0.85,0.0,0,0,0.0,0.0,1
16,0.05,1.558541666666667,0,0,1.558541666666667,1.558541666666667,1
16,0.1,1.5167708333333336,0,0,1.5167708333333336,1.5167708333333336,1
16,0.15,1.319826388888889,0,0,1.319826388888889,1.319826388888889,1
16,0.2,1.078359375,0,0,1.078359375,1.078359375,1
16,0.25,0.0020833333333333333,0,0,0.0020833333333333333,0.0020833333333333333,1
16,0.3,0.11074652777777778,0,0,0.11074652777777778,0.11074652777777778,1
16,0.35,0.0,0,0,0.0,0.0,1
16,0.4,0.0,0,0,0.0,0.0,1
16,0.45,0.0,0,0,0.0,0.0,1
16,0.5,0.0,0,0,0.0,0.0,1
16,0.55,0.0,0,0,0.0,0.0,1
16,0.6,0.0,0,0,0.0,0.0,1
16,0.65,0.0,0,0,0.0,0.0,1
16,0.7,0.0,0,0,0.0,0.0,1
16,0.75,0.0,0,0,0.0,0.0,1
16,0.8,0.0,0,0,0.0,0.0,1
16,0.85,0.0,0,0,0.0,0.0,1
32,0.05,1.7651010101010098,0,0,1.7651010101010098,1.7651010101010098,1
32,0.1,1.7407313997477933,0,0,1.7407313997477933,1.7407313997477933,1
32,0.15,1.414067226890756,0,0,1.414067226890756,1.414067226890756,1
32,0.2,1.1533207309388782,0,0,1.1533207309388782,1.1533207309388782,1
32,0.25,0.0010080645161290322,0,0,0.0010080645161290322,0.0010080645161290322,1
32,0.3,0.0012605042016806721,0,0,0.0012605042016806721,0.0012605042016806721,1
32,0.35,0.0,0,0,0.0,0.0,1
32,0.4,0.0,0,0,0.0,0.0,1
32,0.45,0.0,0,0,0.0,0.0,1
32,0.5,0.0,0,0,0.0,0.0,1
32,0.55,0.0,0,0,0.0,0.0,1
32,0.6,0.0,0,0,0.0,0.0,1
32,0.65,0.0,0,0,0.0,0.0,1
32,0.7,0.0,0,0,0.0,0.0,1
32,0.75,0.0,0,0,0.0,0.0,1
32,0.8,0.0,0,0,0.0,0.0,1
32,0.85,0.0,0,0,0.0,0.0,1
64,0.05,1.845285359801489,0,0,1.845285359801489,1.845285359801489,1
64,0.1,1.8803598014888339,0,0,1.8803598014888339,1.8803598014888339,1
64,0.15,1.5031004547333608,0,0,1.5031004547333608,1.5031004547333608,1
64,0.2,1.1732899224806201,0,0,1.1732899224806201,1.1732899224806201,1
64,0.25,0.0,0,0,0.0,0.0,1
64,0.3,0.0,0,0,0.0,0.0,1
64,0.35,0.0,0,0,0.0,0.0,1
64,0.4,0.0,0,0,0.0,0.0,1
64,0.45,0.0,0,0,0.0,0.0,1
64,0.5,0.0,0,0,0.0,0.0,1
64,0.55,0.0,0,0,0.0,0.0,1
64,0.6,0.0,0,0,0.0,0.0,1
64,0.65,0.0,0,0,0.0,0.0,1
64,0.7,0.0,0,0,0.0,0.0,1
64,0.75,0.0,0,0,0.0,0.0,1
64,0.8,0.0,0,0,0.0,0.0,1
64,0.85,0.0,0,0,0.0,0.0,1
