road_length,density,rotary_method,velocity,std,std_error,ci_lower,ci_upper,n_samples,n_gridlocked
128,0.11,0,1.844787472035794,0,0,1.844787472035794,1.844787472035794,1,0
128,0.12,0,1.7496615384615384,0,0,1.7496615384615384,1.7496615384615384,1,0
128,0.13,0,1.6866287878787878,0,0,1.6866287878787878,1.6866287878787878,1,0
128,0.14,0,1.530835532102023,0,0,1.530835532102023,1.530835532102023,1,0
128,0.15,0,1.6023954060705494,0,0,1.6023954060705494,1.6023954060705494,1,0
128,0.16,0,1.4267076923076922,0,0,1.4267076923076922,1.4267076923076922,1,0
128,0.17,0,1.2661549601737871,0,0,1.2661549601737871,1.2661549601737871,1,0
128,0.18,0,1.281120984278879,0,0,1.281120984278879,1.281120984278879,1,0
128,0.19,0,1.3266839378238342,0,0,1.3266839378238342,1.3266839378238342,1,0
128,0.2,0,1.4371692307692308,0,0,1.4371692307692308,1.4371692307692308,1,0
